,label,tweet
1721,1,user obamalegacy show negative stuff confused obama potus donuldtrump
1722,1,racist troll ale great state kentucky listen thur crab comedy politic election
1723,1,hope dismantle systemic racism alliesforblacklive happyholiday blacklivesmatter dismantle
1724,1,guess yell
1725,1,ve d check police zero time number month course discrepancy wh
1726,1,say racist
1727,1,user allahsoil infamous maneuver affectionately baptize saudi sweep
1728,1,carlpaladino vile remark presidentobama amp micheleobama | trump deplorable
1729,1,think factory leave right polarisation trump uselectionsnumber leadership politics brexit blm + number
1730,1,jeff session try delete decade
1731,1,look problem thing thing color black white pa problem
1732,1,happen user user give russia reason jolly hack fraud
1733,1,burbank california cou reject city appeal discrimination case armenian policeman usa
1734,1,girl fuck leg fucking
1735,1,late socialmooc thank user user user feliznumber
1736,1,ed op racist
1737,1,intrumpsamerica extend hand amp unite merica unprecedented rapist egomaniac user
1738,1,numberth remake hi number token asian chick carolsbycandlelight
1739,1,trump ny co chair make racist remark michelle obama pnumber pnumber fyi tcot
1740,1,user bigot misogynist hope qualify keepyoureyesontheprize mlk
1741,1,user propaganda palestine time video properly stab jew standwithisrael
1742,1,user user tremendous oppounity country number year ove misogyny tax break corp
1743,1,user cnn call michigan middle school build wall chant tcot
1744,1,porn video free nude beach photo
1745,1,absolutely piss replacyclay maga
1746,1,user say tweet nazi hatred amp bigotry
1747,1,treasonoustrump unsatisfie whiteisis terrorism move nuclear terror new
1748,1,target illegal criminal plain commonsense user user user
1749,1,wtf user user user propaganda rant user invee aussie flag w muslim cresc
1750,1,user user mock obama black user user user user brexit
1751,1,awful slap face american hey neighbor black buy $ number house r
1752,1,wen south choose dark south heroines kajal tamanna amy wtf
1753,1,user user wonderful intelligent woman stand ground condescend jerk
1754,1,millennial shock hillary quote think trump
1755,1,user deaf community look rethinkdiscipline ableism audism stpp massincarceration deafinprison decriminaliz
1756,1,bout spend new year eve play game lol
1757,1,s stuff like happen numberst century point civil right movement people
1758,1,video man woman malay hot super sexy girl
1759,1,user term ppl bhakt denounce terrorism anti national act show ur sense reason mi
1760,1,user post flag logo number call force bake cake dancer elitist ass
1761,1,islam racism
1762,1,user donald putin butt buddy commie
1763,1,user wow blackpeople harlem worried bout whitepeople latino move reverse call
1764,1,ask user endorse blatant user user
1765,1,hispanic amp feel like stomp listen retweet boricua
1766,1,ouch woow user user sexy user user user user
1767,1,user forget small hand orange skin weird hair big tooth sociopath insanity misogynist bigot
1768,1,user allahsoil people originally mean white landholding male
1769,1,user oh god trigger
1770,1,number year white liberal realize unjust sexist america
1771,1,conversation go school home need create space time commit help
1772,1,number blackpeople beat whiteperson number bp number cou alive serve life vs
1773,1,user dearfellowwhitepeople number let realize u number wear white hood amp swastika tattoo number b r sa
1774,1,user whatnumberinlieuof narcissim#misogyny tolerance kindness peace stop w hate look inside love
1775,1,user amp democraticpay keep tell blm chicago detroit amp innercity america
1776,1,bout play game lol
1777,1,user allahsoil death cause islamic extremism occur civil war terror attack rac
1778,1,anothr bloated jerodtwin colluder angrygaymafia koolaid guzzle hasbeen failure flush
1779,1,user impoant message publicserviceannouncement psa inspirechange embraceyourself bedifferent dream
1780,1,santa afraid obama amp soro group threaten public safety amp propey
1781,1,save date number number number sourcenation live d number thependulum user newshow policebrutality
1782,1,quote woman kingfisher girls xxx
1783,1,user libtard libtard sjw liberal politic
1784,1,user user user kind tweet want company rep send
1785,1,user user trump = biher non stop election
1786,1,user agree hrc not win popularvote w o way trump not win w o
1787,1,black amp feel like listen retweet tampa miami newyork
1788,1,peruvian woman nd adult game
1789,1,user stop cry bhakt bhakt cornered rational answer offer trust read book
1790,1,nosurprise user perform trumpinauguration mormonism amp polygamist root kin adultery moneyovermoral
1791,1,user user stupid mf discredit white privilege dummy texas law allow choke kid msnbc
1792,1,directly applicable trump
1793,1,user user oppose negligence hatred injustice climatecrime ecocide let trump know agenda number
1794,1,alt right euro conservatism trump
1795,1,hmmm sound familiar user user user user user hold news co
1796,1,nazi study american race law inspiration ushistory eugenic
1797,1,user antisemitism kill number remember bear hate love change world
1798,1,user interested linguistic address race amp racism power raciolinguistic bring
1799,1,user israel rape land theirs freedom palestine
1800,1,user user point finger user million point right jewishsupremacist
1801,1,reson muslim
1802,1,user say iq low u numberstand highstool numberraise iq know blm
1803,1,stop bully stop racism stand wrong treat respect everydayheroe bully
1804,1,user joke matter officer fire joke target practice black neighborhood user
1805,1,people originally mean white landholding male numberinnumberword
1806,1,lie user disingenuous excuse deviant remark michelle amp barackobama
1807,1,user prevent bigot
1808,1,user come taxwriteoff whitenationalist group give nonprofitstatus user user
1809,1,obama tell trump american people f k leave
1810,1,people protest trump republican win trump fuhere amp
1811,1,user user believe cotton say song white christmas
1812,1,happy new year white people elect president treat woman like crap biher disrespectful kkk suppoe white devil
1813,1,small brain close eye vote lunatic user user user kkk breitba altright
1814,1,user libtard libtard sjw liberal politic
1815,1,going to steal shit common couesy steal right
1816,1,today number s user pornstars user user
1817,1,user allahsoil like religion islam strong unifying force teambt
1818,1,user koreans amp joseon people japan abuse claim right rough demo
1819,1,user allahsoil war violent thailand teambt
1820,1,math help defeat math literacy adultedu
1821,1,user allahsoil reagan convince ksa flood market drive oil price historic low
1822,1,numberhighlight samwu fight municipality naboomspruit area
1823,1,user user israelis invent apaheid goyim word user user
1824,1,user user happen far user
1825,1,libtard libtard sjw liberal politic
1826,1,biopolitic desire neo nazi fashion icon user eugenic
1827,1,black judge quietly remove philandocastile shoot trial little explanation newswithe
1828,1,msm barrackobama trump vedic astrology prediction number president donald trump
1829,1,bogard joint friend marijuana unleash ibook
1830,1,user pic say young girl confine kitchen void meaning cheap publicity topoli
1831,1,woman fair number
1832,1,number notmypre wtfnumber neverump unpresidented bigot
1833,1,user surprise wonder bit research cost
1834,1,republican trump buddy rabid racist figure wrong w say violently hateful thing
1835,1,economicsanction russia cuba china whiteprivilege whitesupremacy number roughwater
1836,1,aloha oppose fascism warsforoil
1837,1,user allahsoil bernanke bail wall street dump $ number billion large bank
1838,1,people protest trump republican win trump fuhere amp
1839,1,sign check bag iah single time
1840,1,scrutinize savor amp dispose unbelievable choose headline revolution racism humanity
1841,1,number hour walk nyc woman newyork woman man bigot
1842,1,user check post confession america controversy equality kaepernick nationala
1843,1,user msnbc cnn amjoy joe biden want thank trump unmask america
1844,1,user dying light village green town antisemitism hocoschool columbiamd hocomd
1845,1,name woman good nude blonde teenager
1846,1,bama total hypocrite cheer like hell remain silent confederateflag amp stance
1847,1,salt lake tech worker experience racism survey say deseret news
1848,1,people die scurvy winter nation show cute
1849,1,user user obama amp biden antiwhite president amp vp history trump
1850,1,racist cease rant number
1851,1,yay ellen comment suppoe kimburrell homo resistant
1852,1,recent criminal negligence authority health amp detention staff cause death msdhu amp faisal
1853,1,rapist get advice woman rapeculture
1854,1,user genealogy xenophobia papalbull colonisation slavery enlightenment polygeny pseudoscience
1855,1,number new beginning get rid nationdivider good riddance pos
1856,1,user chief gang hillaryclinton obama soro caoon
1857,1,carlpaladino comment obama late contender loathsome character number
1858,1,news racism resource development political story inuit watch number
1859,1,user deal relative remind clock tick help childfree
1860,1,ifyousawinyouwhatisee believe accusation father
1861,1,user fuck donald trump president opkkk optrump illegitimate oligarch plutocrat shill
1862,1,user user user user need reappraise victimhood
1863,1,shut rat
1864,1,user allahsoil crusader west vs islamic terrorism popular sequel capitalism vs communism
1865,1,cleveland police union overwhelmingly endorse trump president cleveland ohio number% cop white lt;&lt
1866,1,user hey user go teacher make statement malvern arkansa
1867,1,user suppo hrc fund saudi woman degrade pig suppo woman drive cover face
1868,1,trumpsamerica feel empowerd fowoh mother arrest user
1869,1,welcome number touch new height
1870,1,user activist want stop sure begin let cc
1871,1,government allow behaviour
1872,1,happy new year
1873,1,society overcome possible end racism happen person time spirituality
1874,1,word factory race denial prevent healing southafrica leadership transformation inequality gt;number
1875,1,amateur spank vid woman workplace
1876,1,check flyer trump yay titty question bring pussy grab pussy
1877,1,hispanic amp feel like stomp listen retweet boricua
1878,1,techjunkiejh:'alt right site plan fake black person twitter campaign socialmedia
1879,1,dear theresamay brexit amp lie remainer unite leaver shit christmas lady
1880,1,user spread word amp join million national day heal jan number number trht user
1881,1,sainsbury red stripe
1882,1,al capone jail tax evasion murder commit user achille heel unpresidented nohate
1883,1,lol pasty cake tell rockette quit b c choice suppo asshat president pure comedy weirdo
1884,1,hispanic amp feel like stomp listen retweet boricua
1885,1,everyday life white south african
1886,1,libtard libtard sjw liberal politic
1887,1,movie mad indians challenge rewrite sexist bollywood song movie indian challenge rewrite
1888,1,user awesome black man get kkk member disavow befriend blacklivesmatter
1889,1,colinpowell condoleezzarice secretaryofstate word use number jumpedtheshark
1890,1,tyler perry claim reverse racism critic tlc series tyler perry claim reverse critic
1891,1,people protest trump republican win trump fuhere amp
1892,1,anti racist codeword antiwhite asia asians africa africans white country everyon
1893,1,mcconnell obstruction go way discover obama black
1894,1,alapoet piss like piss oughta know guy racist
1895,1,revolution occurredjust marx expect teambt teamsuperjunior
1896,1,forbid write number black restaurant bill ok wear t shi say kill white dzange capetown
1897,1,trump ally remark obamas dec number number number et
1898,1,user feed grenade stupid fuck shit
1899,1,fascism arrive nazi salut sharp suit altright richardspencer trumpism dkpol
1900,1,share thoughj experience amp look caucasian differently ~ watch
1901,1,user sicken impoant reading
1902,1,goverment leave womensrighttochoose drink feminism hillary trump discrimination obama
1903,1,ark man discove racist graffiti car quick errand hoodiesup blm
1904,1,refuse veto resolution israel zionism illegalsettlement
1905,1,user user piece shit hrc email r compare number u apologize spew user pig
1906,1,user allahsoil people world afraid world prime react emiratis number
1907,1,porn blue tube office woman
1908,1,charles paladino racist comment spark call resignation
1909,1,late thank user culturesway
1910,1,user nation judge treat high citizen low one nelsonmandela justice ra
1911,1,travel canuck game sad disappointed oiler fan sad cheer team user user
1912,1,leave gweh number long debate wypipo slaver
1913,1,whitesupremacist like user merge image like understand racist impact effect
1914,1,man come race declare winner putinschoice putinspuppet retweet
1915,1,user user fine ill boycott
1916,1,empress regnant distant prospect japan despite gender equality law feminism equality asia news
1917,1,trump win politicalcorrectness go far know hear obama win go far
1918,1,donkey zionazi proud murder real palestinian semitic child s antisemtism
1919,1,unappetizing scam | woman need throw shackle salad | food foodie |
1920,1,j c penney employee hold customer headlock wow not respond corporatebs boycottjcpenney
1921,1,pull chain stoptalke sob auspol
1922,1,user racist attack muslim woman hull city centre info muslims
1923,1,video man woman bed clothe candid video sexte
1924,1,black amp feel like listen retweet tampa miami newyork
1925,1,user user user smileyong kingconrad user hell user
1926,1,priyankachopra subject fight hard hollywood quantico bollywood
1927,1,live c o w s compensatory number number number code number iswar
1928,1,user pueorico environmental injustice inflame protest coal ash ty
1929,1,racial discrimination interact genetic impact health african americans sdoh
1930,1,user liberal believe pay inclusivity believe equality tra
1931,1,hispanic amp feel like listen retweet boricua miami
1932,1,content abuse pedophilia stalk harassment gaslighte ableism threat suicide nsfw self harm rape incest
1933,1,user user user user user user user u u single race
1934,1,amp design gender neutral jumpsuit subtle remain involved button shi
1935,1,white people expat rest immigrant socialclass money privilege
1936,1,sadly enemy majority american fascist putinspuppet
1937,1,video man womenmalayalam girl dread porn video
1938,1,hispanic amp feel like stomp listen retweet boricua
1939,1,make sick number ovr number yrs idolize george bailey number uspoli choose potter greed lie misogyny learn number fail
1940,1,watch janeelliot blueeyesbrowneyes
1941,1,user allahsoil deny civil right religion emiratis numberi
1942,1,time end day life live shyan selah cafenoirproject
1943,1,user user user new way man disgrace harassment verbalassault
1944,1,user explain action netanyahu claim discrimination u
1945,1,user allahsoil term jihad highly contest concept teambt teamsuperjunior
1946,1,user user find burka offensive implication man control sight uncov
1947,1,cpcldr ~ elxnnumber user enable user mp statement great alt right work cpc cdnpoli
1948,1,user playground insult reflect family society rhetoric homosexuality
1949,1,user stop legitimize alt right amp neonazi nazi doctrine incl ultranationalism
1950,1,bigoted person tweet call name tell truth
1951,1,black amp feel like stomp listen retweet tampa miami
1952,1,user motherfucker need prison charles paladino racist comment spark call resignation
1953,1,user screenshot amp share snap user impoant message colourism
1954,1,nazi swastika ebay trump donaldtrump republic#whitepower
1955,1,video lithuania lisa like cuckold write followme
1956,1,fuck outrage user
1957,1,user user user tell andrew jackson cantankerous
1958,1,paul beloy issue vary level belgian football user
1959,1,user user user user btw gandhi india user adore follow
1960,1,invite help number+ action peace povey sept number number
1961,1,user user ww feel culpable number deeply entrench systemic exist dismantle
1962,1,user amp sick fuck look like pedophile friend user
1963,1,user libtard libtard sjw liberal politic
1964,1,texas principal resign justicereform politician corrupt mean judge
1965,1,psa age information true ethnicity biblical people cause overlap
1966,1,dangerous putinschoice impression accept stopracism boycott
1967,1,confession neo confederate audiblechannel history slavery southern truth
1968,1,aptly name whitesboro ny ndn kill town seal whiteland mascot
1969,1,pro con marry irishman omg sexist aicle man amp add ongoing irish
1970,1,user cud numberx wud blackonblack risnumber antiblackness dogwhistle blacklivesmatter hamzayusuf
1971,1,sikh temple vandalise calgary wso condemn act
1972,1,number miami officer fire target practice joke policebrutality newswithe
1973,1,user whine woman hard man cause user
1974,1,user user user decision perform trump forever stain mormon value
1975,1,user message hate god love people color hate amp preach hate
1976,1,um girl boy maybe gender neutral teenager
1977,1,uk number express photo euref brexit
1978,1,user dystopian tale radicalisation amp revenge preorder numberc numberp
1979,1,user sick liberal think ok dictate think israeli jews allow live include isr
1980,1,graduate usa amp friend want number forget rector islam
1981,1,user allahsoil riyadh renowne deadly traffic world
1982,1,user white people expat rest immigrant classism imperialsm
1983,1,user allahsoil jews christians muslims believe good prevail cnn bbc msnbc numberinnumberwords
1984,1,user hatred person user narcissistic amp user
1985,1,user user hitler call
1986,1,user user user user trump fascist amp bigot misogynist sexualpredator prove
1987,1,think blacklivesmatter b protest plannedparenthood number number fit ideology
1988,1,user user hey piece garbage obama man hillbilly
1989,1,number number mil americans reject bigotry amp;amp hatred fly flag half mast jan
1990,1,user user user user user user easy bigot
1991,1,user user people like come term like terrorist asshole
1992,1,user nonsensical hate fill word salad w b funny sad bigotry notmypresident
1993,1,user kinda digge white chick tho think going to win guess sarcastic
1994,1,australia japanese whaling opkillingbay#thecove boycottaustralia
1995,1,intercourse video man woman japanese armpit hairly nude picture
1996,1,user time fightback evil man donaldtrump homophobic ego peaceinnumber
1997,1,black amp feel like stomp listen retweet tampa miami
1998,1,joemixon espn minnesotaviking go say homophobe sucklahoma oab
1999,1,completely justified comment apologize user
